Output File                                                              Name                                              Type        FSH File                                                      Lines
CodeSystem-dipag-rechnungsart-cs.json                                    DiPagRechnungsartCS                               CodeSystem  CodeSystems\dipag-rechnungsarten.fsh                          1 - 7
CodeSystem-dipag-rechnungsposition-faktor-gruende-CS.json                DiPagRechnungspositionFaktorGruendeCS             CodeSystem  CodeSystems\dipag-chargeitem-faktorIdAuspraegung-cs.fsh       1 - 8
CodeSystem-dipag-rechnungsposition-zusatz-CS.json                        DiPagRechnungspositionZusatzCS                    CodeSystem  CodeSystems\dipag-chargeitem-zusatz-cs.fsh                    1 - 6
CodeSystem-dipag-rechnungsstatus-cs.json                                 DiPagARechnungsstatusCS                           CodeSystem  Profiles\dipag-dokumentenmetadaten.fsh                        157 - 164
CodeSystem-dipag-total-price-component-type-cs.json                      DiPagTotalPriceComponentTypeCS                    CodeSystem  CodeSystems\dipag-rechnung-summe-zusammensetzung.fsh          1 - 10
DocumentReference-BeispielDocumentReferenceRechnung3-FD.json             BeispielDocumentReferenceRechnung3-FD             Instance    Examples\dipag-R1-submit.fsh                                  10 - 42
DocumentReference-BeispielDocumentReferenceRechnung3-LE.json             BeispielDocumentReferenceRechnung3-LE             Instance    Examples\dipag-R2-bulk-submit.fsh                             21 - 49
DocumentReference-BeispielDocumentReferenceRechnung3.1-FD.json           BeispielDocumentReferenceRechnung3.1-FD           Instance    Examples\dipag-R2-bulk-submit.fsh                             153 - 185
DocumentReference-BeispielDocumentReferenceRechnung3.1-LE.json           BeispielDocumentReferenceRechnung3.1-LE           Instance    Examples\dipag-R2-bulk-submit.fsh                             72 - 103
DocumentReference-BeispielDocumentReferenceRechnungRetrieve.json         BeispielDocumentReferenceRechnungRetrieve         Instance    Examples\dipag-R3R6-retrieve.fsh                              13 - 29
DocumentReference-BeispielDocumentReferenceRechnungRetrieve2.json        BeispielDocumentReferenceRechnungRetrieve2        Instance    Examples\dipag-R3-bulk-retrieve.fsh                           29 - 45
DocumentReference-BeispielDocumentReferenceSonstigesDokument3-FD.json    BeispielDocumentReferenceSonstigesDokument3-FD    Instance    Examples\dipag-R1-submit.fsh                                  44 - 63
DocumentReference-BeispielDocumentReferenceSonstigesDokument3-LE.json    BeispielDocumentReferenceSonstigesDokument3-LE    Instance    Examples\dipag-R2-bulk-submit.fsh                             51 - 61
DocumentReference-BeispielDocumentReferenceSonstigesDokument3.1-FD.json  BeispielDocumentReferenceSonstigesDokument3.1-FD  Instance    Examples\dipag-R2-bulk-submit.fsh                             187 - 206
DocumentReference-BeispielDocumentReferenceSonstigesDokument3.1-LE.json  BeispielDocumentReferenceSonstigesDokument3.1-LE  Instance    Examples\dipag-R2-bulk-submit.fsh                             105 - 115
DocumentReference-ExampleR5DocumentReference.json                        ExampleR5DocumentReference                        Instance    Examples\dipag-R5-retrieve.fsh                                2 - 39
OperationDefinition-DiPagOperationChangeStatus.json                      DiPagOperationChangeStatus                        Instance    OperationDefinitions\dipag-change-status.fsh                  3 - 34
OperationDefinition-DiPagOperationErase.json                             DiPagOperationErase                               Instance    OperationDefinitions\dipag-operation-erase.fsh                3 - 20
OperationDefinition-DiPagOperationProcessFlag.json                       DiPagOperationProcessFlag                         Instance    OperationDefinitions\dipag-process-flag.fsh                   3 - 62
OperationDefinition-DiPagOperationRetrieve.json                          DiPagOperationRetrieve                            Instance    OperationDefinitions\dipag-operation-retrieve.fsh             3 - 48
OperationDefinition-DiPagOperationSubmit.json                            DiPagOperationSubmit                              Instance    OperationDefinitions\dipag-operation-submit.fsh               3 - 85
Parameters-BeispielParameterChangeStatusInput.json                       BeispielParameterChangeStatusInput                Instance    Examples\dipag-R7-change-status.fsh                           1 - 5
Parameters-BeispielParameterChangeStatusOutput.json                      BeispielParameterChangeStatusOutput               Instance    Examples\dipag-R7-change-status.fsh                           7 - 11
Parameters-BeispielParameterProcessFlagInput.json                        BeispielParameterProcessFlagInput                 Instance    Examples\dipag-R8-process-flag.fsh                            1 - 13
Parameters-BeispielParameterProcessFlagOutput.json                       BeispielParameterProcessFlagOutput                Instance    Examples\dipag-R8-process-flag.fsh                            16 - 38
Parameters-BeispielParameterRetrieveInput.json                           BeispielParameterRetrieveInput                    Instance    Examples\dipag-R3R6-retrieve.fsh                              1 - 11
Parameters-BeispielParameterRetrieveInput2.json                          BeispielParameterRetrieveInput2                   Instance    Examples\dipag-R3-bulk-retrieve.fsh                           23 - 27
Parameters-BeispielParameterSubmitInput3-LE.json                         BeispielParameterSubmitInput3-LE                  Instance    Examples\dipag-R2-bulk-submit.fsh                             12 - 19
Parameters-BeispielParameterSubmitInput3.1-LE.json                       BeispielParameterSubmitInput3.1-LE                Instance    Examples\dipag-R2-bulk-submit.fsh                             63 - 70
Parameters-BeispielParameterSubmitOutput3-FD.json                        BeispielParameterSubmitOutput3-FD                 Instance    Examples\dipag-R1-submit.fsh                                  1 - 8
Parameters-BeispielParameterSubmitOutput3.1-FD.json                      BeispielParameterSubmitOutput3.1-FD               Instance    Examples\dipag-R2-bulk-submit.fsh                             144 - 151
Patient-BeispielPatient3-FD.json                                         BeispielPatient3-FD                               Instance    Examples\dipag-R2-bulk-submit.fsh                             117 - 127
Patient-PatientVater.json                                                PatientVater                                      Instance    Examples\dipag-R0-patient-search.fsh                          9 - 21
SearchParameter-dipag-makierung.json                                     dipag-makierung                                   Instance    SearchParameter\dipag-searchParam-ergpkvmakierung.fsh         1 - 14
StructureDefinition-DiPagAbrechnungsDiagnoseProzedur.json                DiPagAbrechnungsDiagnoseProzedur                  Extension   Extensions\dipag-invoice-abrechnungsDiagnoseProzedur.fsh      1 - 15
StructureDefinition-DiPagAbrechnungsDiagnoseProzedurFreitext.json        DiPagAbrechnungsDiagnoseProzedurFreitext          Extension   Extensions\dipag-invoice-abrechnungsDiagnoseProzedur.fsh      17 - 24
StructureDefinition-DiPagRechnungspositionBehandlungsdatum.json          DiPagRechnungspositionBehandlungsdatum            Extension   Extensions\dipag-chargeitem-behandlungsdatum.fsh              1 - 5
StructureDefinition-DiPagRechnungspositionZusatz.json                    DiPagRechnungspositionZusatz                      Extension   Extensions\dipag-chargeitem-zusatz.fsh                        1 - 7
StructureDefinition-DiPagTeilsumme.json                                  DiPagTeilsumme                                    Extension   Extensions\dipag-invoice-teilsummen.fsh                       1 - 22
StructureDefinition-DiPagTokenStornierteRechnung.json                    DiPagTokenStornierteRechnung                      Extension   Extensions\dipag-invoice-korrekturRechnungToken.fsh           1 - 6
StructureDefinition-DiPagZusatzinformationZurAbrechnungsart.json         DiPagZusatzinformationZurAbrechnungsart           Extension   Extensions\dipag-invoice-zusatzinformationAbrechnungsart.fsh  1 - 9
StructureDefinition-InvoicePeriod.json                                   InvoicePeriod                                     Extension   Extensions\dipag-invoice-period.fsh                           1 - 6
StructureDefinition-dipag-abzug-kassenanteil.json                        DiPagAbzugKassenanteil                            Extension   Extensions\dipag-invoice-abzugKassenanteil.fsh                1 - 14
StructureDefinition-dipag-behandlungsart.json                            DiPagBehandlungsart                               Extension   Extensions\dipag-invoice-behandlungsart.fsh                   1 - 8
StructureDefinition-dipag-docref-fachrichtung.json                       DiPagDocRefFachrichtung                           Extension   Profiles\dipag-dokumentenmetadaten.fsh                        177 - 185
StructureDefinition-dipag-docref-leistungsart.json                       DiPagDocRefLeistungsart                           Extension   Profiles\dipag-dokumentenmetadaten.fsh                        187 - 194
StructureDefinition-dipag-docref-signature.json                          DiPagDocRefSignature                              Extension   Profiles\dipag-dokumentenmetadaten.fsh                        168 - 175
StructureDefinition-dipag-documentreference-gesamtbetrag.json            DiPagDocumentReferenceGesamtbetrag                Extension   Extensions\dipag-documentreference-Gesamtbetrag.fsh           1 - 6
StructureDefinition-dipag-documentreference-markierung.json              DiPagDocumentReferenceMarkierung                  Extension   Extensions\dipag-documentreference-markierung.fsh             1 - 28
StructureDefinition-dipag-documentreference-rechnungsdatum.json          DiPagDocumentReferenceRechnungsdatum              Extension   Extensions\dipag-documentreference-rechnungsdatum.fsh         1 - 6
StructureDefinition-dipag-documentreference-zahlungszieldatum.json       DiPagDocumentReferenceZahlungszieldatum           Extension   Extensions\dipag-documentreference-zahlungszieldatum.fsh      1 - 6
StructureDefinition-dipag-dokumentenmetadaten.json                       DiPagDokumentenmetadaten                          Profile     Profiles\dipag-dokumentenmetadaten.fsh                        4 - 127
StructureDefinition-dipag-fachrichtung.json                              DiPagFachrichtung                                 Extension   Profiles\dipag-invoice-fachrichtung.fsh                       1 - 8
StructureDefinition-dipag-institution.json                               DiPagInstitution                                  Profile     Profiles\dipag-institution.fsh                                1 - 145
StructureDefinition-dipag-nutzungsprotokoll.json                         DiPagNutzungsprotokoll                            Profile     Profiles\dipag-nutzungsprotokoll.fsh                          1 - 45
StructureDefinition-dipag-patient.json                                   DiPagPatient                                      Profile     Profiles\dipag-patient.fsh                                    1 - 66
StructureDefinition-dipag-person.json                                    DiPagPerson                                       Profile     Profiles\dipag-person.fsh                                     1 - 133
StructureDefinition-dipag-rechnung.json                                  DiPagRechnung                                     Profile     Profiles\dipag-rechnung.fsh                                   1 - 317
StructureDefinition-dipag-rechnungsdiagnose.json                         DiPagRechnungsdiagnose                            Profile     Profiles\dipag-rechnungsdiagnose.fsh                          1 - 41
StructureDefinition-dipag-rechnungsdokument.json                         DiPagRechnungsdokument                            Profile     Profiles\dipag-rechnungsdokument.fsh                          1 - 12
StructureDefinition-dipag-rechnungsposition-go-angaben.json              DiPagRechnungspositionGOAngaben                   Extension   Extensions\dipag-chargeitem-GOAngaben.fsh                     1 - 28
StructureDefinition-dipag-rechnungsposition-type.json                    DiPagRechnungspositionType                        Extension   Extensions\dipag-chargeitem-type.fsh                          1 - 9
StructureDefinition-dipag-rechnungsposition.json                         DiPagRechnungsposition                            Profile     Profiles\dipag-rechnungsposition.fsh                          1 - 190
StructureDefinition-dipag-rechnungsprozedur.json                         DiPagRechnungsprozedur                            Profile     Profiles\dipag-rechnungsprozedur.fsh                          1 - 42
StructureDefinition-dipag-task-requestedPerformer.json                   DiPagTaskRequestedPerformer                       Extension   Extensions\dipag-task-requestedPerformer.fsh                  1 - 10
StructureDefinition-dipag-wegegeld-reiseentschaedigung.json              DiPagWegegeldReiseentschaedigung                  Extension   Extensions\dipag-chargeitem-wegegeldReiseentschaedigung.fsh   1 - 43
StructureDefinition-dipag-zahlungsziel.json                              DiPagZahlungsziel                                 Extension   Profiles\dipag-rechnung.fsh                                   319 - 323
StructureDefinition-dipag-zahnregion.json                                DiPagZahnRegion                                   Extension   Extensions\dipag-chargeitem-zahnRegion.fsh                    1 - 6
ValueSet-DiPagVerkehrsmittel.json                                        DiPagVerkehrsmittel                               ValueSet    ValueSets\dipag-chargeitem-verkehrsmittel.fsh                 1 - 8
ValueSet-dipag-abrechnungs-diagnose-use-VS.json                          DiPagAbrechnungsDiagnoseUseVS                     ValueSet    ValueSets\dipag-rechnung-abrechnungsDiagnoseUse-vs.fsh        1 - 5
ValueSet-dipag-audit-event-agent-type-vs.json                            DiPagAuditEventAgentTypeVS                        ValueSet    Profiles\dipag-nutzungsprotokoll.fsh                          82 - 87
ValueSet-dipag-audit-event-sub-type-vs.json                              DiPagAuditEventSubTypeVS                          ValueSet    Profiles\dipag-nutzungsprotokoll.fsh                          66 - 72
ValueSet-dipag-audit-event-type-vs.json                                  DiPagAuditEventTypeVS                             ValueSet    Profiles\dipag-nutzungsprotokoll.fsh                          74 - 79
ValueSet-dipag-chargeitem-type-VS.json                                   DiPagRechnungspositionTypeVS                      ValueSet    ValueSets\dipag-chargeitem-type-vs.fsh                        1 - 5
ValueSet-dipag-dokument-artderarchivierung-vs.json                       DiPagDokumentArtDerArchivierungVS                 ValueSet    ValueSets\dipag-rechnung-markierung-vs.fsh                    8 - 13
ValueSet-dipag-participant-role-VS.json                                  DiPagParticipantRoleVS                            ValueSet    ValueSets\dipag-rechnung-participantRole-vs.fsh               1 - 6
ValueSet-dipag-rechnung-abrechnungsart-vs.json                           DiPagRechnungAbrechnungsartVS                     ValueSet    ValueSets\dipag-rechnung-abrechnungsart-vs.fsh                1 - 6
ValueSet-dipag-rechnung-behandlungsart-vs.json                           DiPagRechnungBehandlungsartVS                     ValueSet    ValueSets\dipag-rechnung-behandlungsart-vs.fsh                1 - 6
ValueSet-dipag-rechnung-markierung-vs.json                               DiPagRechnungMarkierungVS                         ValueSet    ValueSets\dipag-rechnung-markierung-vs.fsh                    1 - 6
ValueSet-dipag-rechnung-submit-modus-vs.json                             DiPagRechnungSubmitModusVS                        ValueSet    OperationDefinitions\dipag-operation-submit.fsh               97 - 102
ValueSet-dipag-rechnungsart-vs.json                                      DiPagRechnungsartVS                               ValueSet    ValueSets\dipag-rechnungsart.fsh                              1 - 6
ValueSet-dipag-rechnungsposition-faktor-gruende-auspraegungen-VS.json    DiPagRechnungspositionFaktorGruendeVS             ValueSet    ValueSets\dipag-chargeitem-faktorIdAuspraegung-vs.fsh         1 - 4
ValueSet-dipag-rechnungsposition-zusatz-VS.json                          DiPagRechnungspositionZusatzVS                    ValueSet    ValueSets\dipag-chargeitem-zusatz-vs.fsh                      1 - 4
ValueSet-dipag-rechnungsstatus-vs.json                                   DiPagRechnungsstatusVS                            ValueSet    Profiles\dipag-dokumentenmetadaten.fsh                        139 - 143
ValueSet-dipag-restricted-mime-types-vs.json                             DiPagRestrictedMimeTypesVS                        ValueSet    Profiles\dipag-dokumentenmetadaten.fsh                        131 - 137
ValueSet-dipag-sonstigesdokument-type-vs.json                            DiPagSonstigesDokumentTypeVS                      ValueSet    ValueSets\dipag-sonstigesDokument-type-vs.fsh                 1 - 6
ValueSet-dipag-total-price-component-deduction-type-vs.json              DiPagTotalPriceComponentDeductionTypeVS           ValueSet    CodeSystems\dipag-rechnung-summe-zusammensetzung.fsh          12 - 16
